"","channel","channel_id","text","emote_id","subscription"
"545","timthetatman",36769016,"tatH",106925,1159
"546","timthetatman",36769016,"tatGlam",145662,1159
"547","timthetatman",36769016,"tatKevinH",185311,1159
"548","timthetatman",36769016,"tatKevinM",185313,1159
"549","timthetatman",36769016,"tatNOLINKS",185315,1159
"550","timthetatman",36769016,"tatTopD",185316,1159
"551","timthetatman",36769016,"tatPotato",187153,1159
"552","timthetatman",36769016,"tatToxic",187155,1159
"553","timthetatman",36769016,"tatKevinS",187159,1159
"554","timthetatman",36769016,"tatTank",708603,1159
"555","timthetatman",36769016,"tatWink",720524,1159
"556","timthetatman",36769016,"tatLATE",972382,1159
"557","timthetatman",36769016,"tatHYPERS",1058125,1159
"558","timthetatman",36769016,"tatWC",1294993,1159
"559","timthetatman",36769016,"tatTHIRST",1308379,1159
"560","timthetatman",36769016,"tatTomato",1317421,1159
"561","timthetatman",36769016,"tatRoad",1330097,1159
"562","timthetatman",36769016,"tatDMG",1343473,1159
"563","timthetatman",36769016,"tatLit",1599586,1159
"564","timthetatman",36769016,"tatGift",1603328,1159
"565","timthetatman",36769016,"tatPirate",1859035,1159
"566","timthetatman",36769016,"tatMad",1859043,1159
"567","timthetatman",36769016,"tatBlind",1921103,1159
"568","timthetatman",36769016,"tatHmm",1921106,1159
"569","timthetatman",36769016,"tatBot",1921775,1159
"570","timthetatman",36769016,"tatYEET",2092155,1159
"571","timthetatman",36769016,"tatBruh",300196474,1159
"572","timthetatman",36769016,"tatMald",301065424,1159
"573","timthetatman",36769016,"tatEgg1",302461364,1159
"574","timthetatman",36769016,"tatEgg2",302461369,1159
"575","timthetatman",36769016,"tatEgg3",302461378,1159
"576","timthetatman",36769016,"tatEgg4",302461387,1159
"577","timthetatman",36769016,"tatS",303041135,1159
"578","timthetatman",36769016,"tatLove",303108924,1159
"579","timthetatman",36769016,"tatSellout",303108940,1159
"580","timthetatman",36769016,"tatAFK",303108944,1159
"581","timthetatman",36769016,"tatFat",303108946,1159
"582","timthetatman",36769016,"tatPrime",303108958,1159
"583","timthetatman",36769016,"tatRip",303109891,1159
"584","timthetatman",36769016,"tatPumpkin",303909595,1159
"585","timthetatman",36769016,"tatTUFF",303909616,1159
"586","timthetatman",36769016,"tatKKevin",303909623,1159
"587","timthetatman",36769016,"tatBlanket",303909626,1159
"588","timthetatman",36769016,"tatBEST",212548,26298
"589","timthetatman",36769016,"tatBling",1465723,26299
"590","shroud",37402112,"shroudWhiff",69044,2112
"591","shroud",37402112,"shroudInsane",71654,2112
"592","shroud",37402112,"shroudEZ",194017,2112
"593","shroud",37402112,"shroud4Head",205480,2112
"594","shroud",37402112,"shroudHands",1723867,2112
"595","shroud",37402112,"shroud1",1723951,2112
"596","shroud",37402112,"shroud2",1723954,2112
"597","shroud",37402112,"shroud3",1723957,2112
"598","shroud",37402112,"shroud4",1723958,2112
"599","shroud",37402112,"shroudAFK",300059930,2112
"600","shroud",37402112,"shroudLoud",300714447,2112
"601","shroud",37402112,"shroudPray",300714450,2112
"602","shroud",37402112,"shroudCop",300714459,2112
"603","shroud",37402112,"shroudLove",300714463,2112
"604","shroud",37402112,"shroudSip",300714466,2112
"605","shroud",37402112,"shroudHi",300716216,2112
"606","shroud",37402112,"shroudBot",300938086,2112
"607","shroud",37402112,"shroudFC",300938097,2112
